time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/n_updates,train/value_loss,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward
423936,2,3,1293,2060,0.6174678843002767,0.2,0.1908136010169983,0.1150390625,0.0003,0.9970264434814453,-0.38568069953471423,0.0019870736432494596,0.01614321,,
425000,,,,2070,0.6528976275119931,0.2,0.5194778442382812,0.1619140625,0.0003,0.9956266283988953,-0.3716852006968111,0.017269470925384667,0.04305485,29.8,53.97239425107837
425984,3,5,1177,,,,,,,,,,,,
428032,4,7,1122,2080,1.064310292713344,0.2,0.21947063505649567,0.162548828125,0.0003,0.99220871925354,-0.4625068253837526,0.005875023920089007,0.027597096,,
430000,,,,2090,0.7360617339611053,0.2,0.22054702043533325,0.220068359375,0.0003,0.9930985569953918,-0.3918526348657906,0.02862194526824169,0.080946825,80.8,47.0147713214159
430080,5,9,1078,,,,,,,,,,,,
432128,1,1,1965,2100,0.6625996949616819,0.2,0.18638670444488525,0.1890625,0.0003,0.9949511289596558,-0.4304671605117619,0.011774030397646129,0.049680375,,
434176,2,2,1379,2110,7.638268667086959,0.2,9.934008598327637,0.27333984375,0.0003,0.9473029375076294,-0.598183199390769,0.037841427240346094,0.0700141,,
435000,,,,2120,5.317601648718119,0.2,1.5006740093231201,0.131884765625,0.0003,0.9643777012825012,-0.5536472872830928,0.002025871274236124,0.037724767,135.8,48.592017808556555
436224,3,5,1161,,,,,,,,,,,,
438272,4,7,1121,2130,2.4342040127143263,0.2,0.683468759059906,0.168994140625,0.0003,0.9775459170341492,-0.5219914734363555,0.009551180872222176,0.0377296,,
440000,,,,2140,1.319736566580832,0.2,0.8635374903678894,0.1638671875,0.0003,0.9876614212989807,-0.4674184828065336,0.0037388765442301517,0.024360813,131.0,27.956611862778665
440320,5,9,1073,,,,,,,,,,,,
442368,1,1,1917,2150,0.9605045687407255,0.2,0.7261211276054382,0.16103515625,0.0003,0.9913950562477112,-0.4603513584472239,-0.00020897591311950237,0.017560083,,
444416,2,2,1379,2160,0.7438192773610354,0.2,0.2848234474658966,0.14794921875,0.0003,0.9925838708877563,-0.4336772499606013,0.004610909278562758,0.041501783,,
445000,,,,2170,0.5246187360025942,0.2,0.250557541847229,0.208203125,0.0003,0.995005190372467,-0.43557089641690255,0.009227630461828085,0.05415956,143.8,48.66553760841489
446464,3,5,1146,,,,,,,,,,,,
448512,4,7,1105,2180,0.586347781540826,0.2,0.1490412950515747,0.11787109375,0.0003,0.9966158270835876,-0.40436548218131063,-0.001254342109314166,0.012382893,,
450000,,,,2190,0.6402138700708747,0.2,0.40148675441741943,0.1140625,0.0003,0.9964430332183838,-0.3840945277363062,0.003977842041058466,0.028012224,82.8,47.20106766074896
450560,5,9,1053,,,,,,,,,,,,
452608,1,0,2110,2200,8.167203076183796,0.2,1.503017783164978,0.405419921875,0.0003,0.9439625144004822,-0.6284448240883649,0.029043507215101273,0.21716598,,
454656,2,2,1399,2210,0.7647462469991296,0.2,1.0231229066848755,0.211572265625,0.0003,0.9923837184906006,-0.3693012920208275,0.032002761373587416,0.0395602,,
455000,,,,2220,1.2130531813018024,0.2,0.767033040523529,0.1126953125,0.0003,0.9855943918228149,-0.4444002667441964,0.004149672081985046,0.020856638,29.4,56.30083707273006
456704,3,5,1181,,,,,,,,,,,,
458752,4,7,1134,2230,0.5428782025817782,0.2,0.29415902495384216,0.115380859375,0.0003,0.9943937659263611,-0.3886371783912182,0.0036260676541132854,0.03210842,,
460000,,,,2240,0.7221407710574568,0.2,0.3467106819152832,0.193115234375,0.0003,0.9930654764175415,-0.41327380388975143,0.006784944636456203,0.050596204,31.0,54.014597330987456
